Ontology ID	parent class	label	Equivalence axiom	Subclass axiom	taxon	definition	definition source	Last Updated	Curation notes	created	contributor	Exact Synonym	Broad Synonym	French syn.	see also	hasDbXref	curation status	comment	image	term requested	EFSA Code	
ID	SC % SPLIT=|	AL rdfs:label@en	EC %	SC % SPLIT=|		AL IAO:0000115@en	A IAO:0000119 SPLIT=|			AT dcterms:date^^xsd:dateTime	A dcterms:contributor SPLIT=|	AL oboInOwl:hasExactSynonym@en SPLIT=|	AL oboInOwl:hasBroadSynonym@en SPLIT=|	AL oboInOwl:hasExactSynonym@fr SPLIT=|	A rdfs:seeAlso SPLIT=|		AI IAO:0000114	AL rdfs:comment@en	AI schema:image			
FOODON:00004990	Purple Peruvian potato	Purple Peruvian potato (raw)	'Purple Peruvian potato' and 'has quality' some 'raw'			A raw Purple Peruvian potato.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00004991	Solanum tuberosum	Sangre-S10 potato cultivar				A red potato cultivar called Sangre-S10 potato.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00004992	red potato	Sangre-S10 potato	'red potato' and 'in taxon' some 'Sangre-S10 potato cultivar'			A shoot axis tuber of a Sangre-S10 potato cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00004993	Sangre-S10 potato	Sangre-S10 potato (raw)	'Sangre-S10 potato' and 'has quality' some 'raw'			A raw Sangre-S10 potato.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00004994	Solanum tuberosum	Modoc potato cultivar				A red potato cultivar called Modoc potato.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00004995	red potato	Modoc potato	'red potato' and 'in taxon' some 'Modoc potato cultivar'			A shoot axis tuber of a Modoc potato cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00004996	Modoc potato	Modoc potato (raw)	'Modoc potato' and 'has quality' some 'raw'			A raw Modoc potato..				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00004997	Solanum tuberosum	Chipper potato cultivar				A potato cultivar called Chipper potato.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00004998	potato	Chipper potato	'potato' and 'in taxon' some 'Chipper potato cultivar'			A shoot axis tuber of a Chipper potato cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00004999	Chipper potato	Chipper potato (raw)	'Chipper potato' and 'has quality' some 'raw'			A raw Chipper potato.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005000	Solanum tuberosum	Chipeta potato cultivar				A chipper potato cultivar called Chipeta potato.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005001	Chipper potato	Chipeta potato	'Chipper potato' and 'in taxon' some 'Chipeta potato cultivar'			A shoot axis tuber of a Chipeta potato cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005002	Chipeta potato	Chipeta potato (raw)	'Chipeta potato' and 'has quality' some 'raw'			A raw Chipeta potato.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005003	Solanum tuberosum	Atlantic potato cultivar				A Chipper potato cultivar called Atlantic potato.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005004	Chipper potato	Atlantic potato	'Chipper potato' and 'in taxon' some 'Atlantic potato cultivar'			A shoot axis tuber of an Atlantic potato cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005005	Atlantic potato	Atlantic potato (raw)	'Atlantic potato' and 'has quality' some 'raw'			A raw Atlantic potato.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005006	Vigna unguiculata	Early Scarlet cowpea cultivar				A cwpea cultivar called Early Scarlet cowpea.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005007	cowpea	Early Scarlet cowpea	'cowpea' and 'in taxon' some 'Early Scarlet cowpea cultivar'			A seed of an Early Scarlet cowpea cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005008	Early Scarlet cowpea	Early Scarlet cowpea (raw)	'Early Scarlet cowpea' and 'has quality' some 'raw'			A raw early scarlet cowpea.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005009	muscadine grape plant	Fry muscadine cultivar				A grape cultivar called Fry muscadine.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005010	grape	Fry muscadine	'grape' and 'in taxon' some 'Fry muscadine cultivar'			A berry fruit of a Fry muscadine cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005011	Fry muscadine	Fry muscadine (raw)	'Fry muscadine' and 'has quality' some 'raw'			A raw Fry muscadine.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005012	Vitis	Jane Bell muscadine cultivar				A grape cultivar called Jane Bell muscadine.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005013	grape	Jane Bell muscadine	'grape' and 'in taxon' some 'Jane Bell muscadine cultivar'			A berry fruit of a Jane Bell muscadine cultivar				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005014	Jane Bell muscadine	Jane Bell muscadine (raw)	'Jane Bell muscadine' and 'has quality' some 'raw'			A raw Jane Bell muscadine.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005015	Vitis	Supreme muscadine cultivar				A grape cultivar called Supreme muscadine.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005016	grape	Supreme muscadine	'grape' and 'in taxon' some 'Supreme muscadine cultivar'			A berry fruit of a Supreme muscadine cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005017	Supreme muscadine	Supreme muscadine (raw)	'Supreme muscadine' and 'has quality' some 'raw'			A raw Supreme muscadine.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005018	Vitis	Gum Drop grape cultivar				A grape cultivar called Gum Drop grape.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005019	grape	Gum Drop grape	'grape' and 'in taxon' some 'Gum Drop grape cultivar'			A berry fruit of a Gum Drop grape cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005020	Gum Drop grape	Gum Drop grape (raw)	'Gum Drop grape' and 'has quality' some 'raw'			A raw Gum Drop grape.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005021	Zea mays	2171 corn cultivar				A sweet corn cultivar called 2171 corn.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005022	sweet corn kernel	2171 corn kernel	'sweet corn kernel' and 'in taxon' some '2171 corn cultivar'			A caryopsis fruit of a 2171 corn cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005023	2171 corn kernel	2171 corn kernel (raw)	'2171 corn kernel' and 'has quality' some 'raw'			A raw 2171 corn kernel.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005024	Zea mays	Allure corn cultivar				A sweet corn cultivar called Allure corn.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005025	sweet corn kernel	Allure corn kernel	'sweet corn kernel' and 'in taxon' some 'Allure corn cultivar'			A caryopsis fruit of an Allure corn cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005026	Allure corn kernel	Allure corn kernel (raw)	'Allure corn kernel' and 'has quality' some 'raw'			A raw Allure corn kernel.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005027	Zea mays	Festivity corn cultivar				A sweet corn cultivar called Festivity corn.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005028	sweet corn kernel	Festivity corn kernel	'sweet corn kernel' and 'in taxon' some 'Festivity corn cultivar'			A caryopsis fruit of a Festivity corn cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005029	Festivity corn kernel	Festivity corn kernel (raw)	'Festivity corn kernel' and 'has quality' some 'raw'			A raw Festivity corn kernel.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005030	Zea mays	Nirvana corn cultivar				A sweet corn cultivar called Nirvana corn.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005031	sweet corn kernel	Nirvana corn kernel	'sweet corn kernel' and 'in taxon' some 'Nirvana corn cultivar'			A caryopsis fruit of a Nirvana corn cultivar.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005032	Nirvana corn kernel	Nirvana corn kernel (raw)	'Nirvana corn kernel' and 'has quality' some 'raw'			A raw Nirvana corn kernel.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005033	Ziziphus jujuba	Lang jujube cultivar				A jujube cultivar called Lang jujube.	https://specialtyproduce.com/produce/Lang_Jujube_14131.php			2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005034	jujube fruit	Lang jujube fruit	'jujube fruit' and 'in taxon' some 'Lang jujube cultivar'			A drupe fruit of a Lang jujube cultivar.	https://specialtyproduce.com/produce/Lang_Jujube_14131.php			2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005035	Lang jujube fruit	Lang jujube fruit (raw)	'Lang jujube fruit' and 'has quality' some 'raw'			A raw Lang jujube fruit.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005036	Ziziphus jujuba	Li jujube cultivar				A jujube cultivar called Li jujube.	https://specialtyproduce.com/produce/Li_Jujube_14133.php			2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005037	jujube fruit	Li jujube fruit	'jujube fruit' and 'in taxon' some 'Li jujube cultivar'			A drupe fruit of a Li jujube cultivar.	https://specialtyproduce.com/produce/Li_Jujube_14133.php			2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005038	Li jujube fruit	Li jujube fruit (raw)	'Li jujube fruit' and 'has quality' some 'raw'			A raw Li jujube fruit.				2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005039	Ziziphus jujuba	Shanxi Li jujube cultivar				A jujube cultivar called Shanxi Li jujube.	https://www.treesofantiquity.com/products/shanxi-jujube			2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
FOODON:00005040	jujube fruit	Shanxi Li jujube fruit	'jujube fruit' and 'in taxon' some 'Shanxi Li jujube cultivar'			A drupe fruit of a Shanxi Li jujube.	https://www.treesofantiquity.com/products/shanxi-jujube			2024-06-12T16:02:43Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-8461-9745|https://orcid.org/0000-0002-0995-0278|https://orcid.org/0000-0003-3653-3805									PTFI		
